tagId,timestamp,dateTime,loc(x),loc(y),loc(z),yaw,roll,pitch,acc(x),acc(y),acc(z),gyro,magnetic,label
26660,1650208715.959,"17:18:35,959000",3065,3882,1322,2.702,-0.043,-0.029,94,63,795,"{'x': 8.0625, 'y': -0.4375, 'z': -19.25}","{'x': 0.1875, 'y': -18.75, 'z': -33.5}",4
26651,1650208716.032,"17:18:36,032000",3072,4991,850,5.885,0.068,-0.002,62,0,954,"{'x': 0.0625, 'y': -0.375, 'z': -0.0625}","{'x': 6.25, 'y': 23.1875, 'z': -43.0625}",4
26660,1650208716.115,"17:18:36,115000",2984,3878,1325,2.736,-0.047,-0.027,-16,10,858,"{'x': 29.1875, 'y': 8.5, 'z': -2.375}","{'x': 1.375, 'y': -19.5625, 'z': -32.375}",4
26651,1650208716.196,"17:18:36,196000",3076,4992,891,5.885,0.068,-0.002,64,0,955,"{'x': -0.125, 'y': -0.375, 'z': -0.0625}","{'x': 7.0625, 'y': 22.0625, 'z': -43.5625}",4
26660,1650208716.256,"17:18:36,256000",2884,3891,1308,2.734,-0.048,-0.029,18,34,993,"{'x': -11.4375, 'y': 0.875, 'z': -0.875}","{'x': 1.6875, 'y': -20.25, 'z': -34}",4
26651,1650208716.341,"17:18:36,341000",3077,4991,895,5.885,0.068,-0.002,62,2,956,"{'x': 0.1875, 'y': -0.0625, 'z': -0.125}","{'x': 6, 'y': 23.5625, 'z': -43.0625}",4
26660,1650208716.411,"17:18:36,411000",2797,3918,1348,2.714,-0.055,-0.022,18,87,993,"{'x': -0.625, 'y': -0.9375, 'z': 6.75}","{'x': 1.5625, 'y': -19.875, 'z': -33.6875}",4
26651,1650208716.516,"17:18:36,516000",3086,4992,890,5.885,0.068,-0.002,61,0,957,"{'x': 0.0625, 'y': 0, 'z': 0}","{'x': 7.0625, 'y': 23.1875, 'z': -44.375}",4
26660,1650208716.586,"17:18:36,586000",2710,3941,1354,2.695,-0.072,-0.044,-40,116,1009,"{'x': -4.625, 'y': 10.375, 'z': 9.6875}","{'x': 1.25, 'y': -19.5625, 'z': -33.25}",4
26651,1650208716.66,"17:18:36,660000",3081,4989,904,5.885,0.068,-0.002,63,2,955,"{'x': -0.1875, 'y': -0.0625, 'z': 0.1875}","{'x': 5.5625, 'y': 23.1875, 'z': -43.0625}",4
26660,1650208716.73,"17:18:36,730000",2605,3959,1351,2.669,-0.08,-0.067,-41,57,660,"{'x': 44.0625, 'y': 1.5625, 'z': 12.25}","{'x': 1.25, 'y': -18.75, 'z': -33.6875}",4
26651,1650208716.817,"17:18:36,817000",3089,4992,896,5.885,0.068,-0.002,63,3,952,"{'x': -0.1875, 'y': 0.0625, 'z': -0.0625}","{'x': 6.25, 'y': 22.75, 'z': -44.375}",4
26651,1650208717.938,"17:18:37,938000",3090,4992,897,5.885,0.068,-0.002,65,0,955,"{'x': 0.0625, 'y': 0, 'z': 0.0625}","{'x': 6.25, 'y': 22.0625, 'z': -43.0625}",4
26651,1650208718.137,"17:18:38,137000",3097,4991,910,5.885,0.068,-0.002,63,1,952,"{'x': -0.125, 'y': 0.1875, 'z': 0.0625}","{'x': 6, 'y': 24.25, 'z': -42.6875}",4
26660,1650208718.21,"17:18:38,210000",2237,3981,1344,2.779,-0.095,-0.028,-28,-63,794,"{'x': 48.25, 'y': 3.5, 'z': 2.8125}","{'x': 4.6875, 'y': -16.5625, 'z': -34.0625}",4
26651,1650208718.289,"17:18:38,289000",3092,4992,893,5.885,0.068,-0.002,62,2,957,"{'x': 0, 'y': 0.125, 'z': 0.0625}","{'x': 6, 'y': 23.1875, 'z': -43.0625}",4
26660,1650208718.366,"17:18:38,366000",2111,3987,1371,2.782,-0.083,-0.022,-20,-170,1202,"{'x': -4.125, 'y': -6.375, 'z': -16}","{'x': 4.6875, 'y': -19.5625, 'z': -33.875}",4
26651,1650208718.452,"17:18:38,452000",3092,4992,889,5.885,0.068,-0.002,63,1,956,"{'x': -0.125, 'y': 0.0625, 'z': -0.0625}","{'x': 6, 'y': 22.375, 'z': -44}",4
26660,1650208718.534,"17:18:38,534000",1968,3990,1360,2.865,-0.074,-0.035,35,16,982,"{'x': -3.8125, 'y': -2.8125, 'z': -36.875}","{'x': 4.375, 'y': -19.875, 'z': -33.875}",4
26651,1650208718.619,"17:18:38,619000",3100,4993,884,5.885,0.068,-0.002,63,0,956,"{'x': -0.125, 'y': -0.0625, 'z': 0}","{'x': 6, 'y': 22.75, 'z': -43.0625}",4
26660,1650208718.697,"17:18:38,697000",1828,3998,1363,2.993,-0.079,-0.033,-31,74,924,"{'x': 12.4375, 'y': 3.6875, 'z': -57.5}","{'x': 5.5, 'y': -17.1875, 'z': -33.1875}",4
26651,1650208718.774,"17:18:38,774000",3099,4992,876,5.885,0.068,-0.002,63,1,958,"{'x': -0.125, 'y': 0, 'z': -0.125}","{'x': 6, 'y': 22.75, 'z': -44}",4
26651,1650208718.935,"17:18:38,935000",3096,4991,897,5.885,0.068,-0.002,63,3,951,"{'x': -0.0625, 'y': 0, 'z': 0.0625}","{'x': 5.5625, 'y': 23.5625, 'z': -44.875}",4
26660,1650208719.017,"17:18:39,017000",1688,4016,1364,3.421,-0.095,-0.021,202,-12,794,"{'x': 0.125, 'y': 0.125, 'z': -85.5}","{'x': 13.5625, 'y': -15, 'z': -33.6875}",4
26651,1650208719.099,"17:18:39,099000",3093,4992,906,5.885,0.068,-0.002,61,1,956,"{'x': 0.0625, 'y': -0.0625, 'z': 0}","{'x': 6, 'y': 22.375, 'z': -44}",4
26660,1650208719.184,"17:18:39,184000",1571,4041,1363,3.699,-0.074,0.02,116,-70,897,"{'x': 9.5625, 'y': -2.25, 'z': -105.8125}","{'x': 16, 'y': -11.6875, 'z': -34}",4
26651,1650208719.255,"17:18:39,255000",3093,4992,905,5.885,0.068,-0.002,63,0,954,"{'x': -0.1875, 'y': 0.0625, 'z': -0.125}","{'x': 6.25, 'y': 23.1875, 'z': -44.375}",4
26660,1650208719.334,"17:18:39,334000",1457,4070,1380,3.979,-0.063,0.047,-7,-85,1002,"{'x': -6.5625, 'y': 1, 'z': -98.75}","{'x': 17.75, 'y': -6.6875, 'z': -34.0625}",4
26651,1650208719.414,"17:18:39,414000",3091,4992,880,5.885,0.068,-0.002,60,2,956,"{'x': 0.0625, 'y': 0, 'z': -0.125}","{'x': 6, 'y': 23.5625, 'z': -43.5625}",4
26660,1650208719.493,"17:18:39,493000",1351,4108,1326,4.156,-0.065,0.049,-147,34,963,"{'x': 2.4375, 'y': 6.625, 'z': -42.875}","{'x': 18.6875, 'y': -1.0625, 'z': -33.75}",4
26651,1650208719.581,"17:18:39,581000",3089,4991,899,5.885,0.068,-0.002,62,2,958,"{'x': -0.125, 'y': 0, 'z': 0}","{'x': 6, 'y': 23.875, 'z': -43.5625}",4
26660,1650208719.654,"17:18:39,654000",1265,4147,1285,4.213,-0.086,0.034,-31,85,949,"{'x': 3.8125, 'y': 2.75, 'z': -6.3125}","{'x': 19.0625, 'y': 1.25, 'z': -34.5625}",4
26651,1650208719.74,"17:18:39,740000",3087,4992,904,5.885,0.068,-0.002,63,1,952,"{'x': 0.1875, 'y': 0.1875, 'z': -0.1875}","{'x': 6, 'y': 23.5625, 'z': -44.75}",4
26660,1650208719.811,"17:18:39,811000",1173,4196,1275,4.195,-0.077,0.07,24,-147,1096,"{'x': 5.375, 'y': -13.6875, 'z': 0.625}","{'x': 20.25, 'y': 1.5625, 'z': -32.75}",4
26651,1650208719.891,"17:18:39,891000",3086,4993,888,5.885,0.068,-0.002,62,0,956,"{'x': -0.0625, 'y': 0.1875, 'z': -0.125}","{'x': 6.25, 'y': 23.875, 'z': -44}",4
26660,1650208719.97,"17:18:39,970000",1102,4249,1233,4.184,-0.065,0.049,-49,-169,1034,"{'x': -11.25, 'y': -6.625, 'z': 6.125}","{'x': 19.875, 'y': 0.5, 'z': -32.75}",4
26651,1650208720.05,"17:18:40,050000",3077,4989,909,5.885,0.068,-0.002,63,1,958,"{'x': -0.25, 'y': -0.0625, 'z': 0.0625}","{'x': 6.25, 'y': 23.1875, 'z': -44}",4
26660,1650208720.139,"17:18:40,139000",1030,4312,1193,4.192,-0.058,0.051,38,12,937,"{'x': -3.4375, 'y': 1.9375, 'z': -7.8125}","{'x': 18, 'y': 0.75, 'z': -34.5}",4
26651,1650208720.213,"17:18:40,213000",3075,4989,907,5.885,0.068,-0.002,62,2,959,"{'x': 0.3125, 'y': 0.0625, 'z': 0}","{'x': 6.25, 'y': 22.0625, 'z': -42.6875}",4
26660,1650208720.294,"17:18:40,294000",966,4380,1172,4.212,-0.033,0.033,-19,35,978,"{'x': 3, 'y': 0.75, 'z': -12.625}","{'x': 18.75, 'y': 2.25, 'z': -34.1875}",4
26651,1650208720.382,"17:18:40,382000",3073,4988,888,5.885,0.068,-0.002,62,1,955,"{'x': -0.0625, 'y': -0.125, 'z': -0.0625}","{'x': 6, 'y': 22.75, 'z': -43.5625}",4
26651,1650208720.58,"17:18:40,580000",3078,4988,897,5.885,0.068,-0.002,66,2,955,"{'x': 0, 'y': 0.1875, 'z': -0.0625}","{'x': 6.6875, 'y': 22.75, 'z': -42.6875}",4
26651,1650208720.754,"17:18:40,754000",3075,4989,899,5.885,0.068,-0.002,63,3,959,"{'x': 0, 'y': -0.125, 'z': 0.125}","{'x': 6, 'y': 22.375, 'z': -43.0625}",4
26651,1650208720.942,"17:18:40,942000",3076,4988,901,5.885,0.068,-0.002,63,0,953,"{'x': 0, 'y': 0.0625, 'z': 0.125}","{'x': 6, 'y': 23.5625, 'z': -43.5625}",4
26660,1650208721.033,"17:18:41,033000",944,4572,1077,4.344,-0.031,0.021,-11,39,977,"{'x': -3.1875, 'y': 0.0625, 'z': -3.9375}","{'x': 18.75, 'y': 4.1875, 'z': -36.0625}",4
26651,1650208721.114,"17:18:41,114000",3075,4989,899,5.885,0.068,-0.002,63,1,955,"{'x': -0.3125, 'y': 0.125, 'z': 0}","{'x': 5.5625, 'y': 23.1875, 'z': -44}",4
26660,1650208721.187,"17:18:41,187000",931,4681,1057,4.304,-0.05,0.032,-22,-39,1098,"{'x': -11.5, 'y': 5, 'z': 25.6875}","{'x': 19.0625, 'y': 3.75, 'z': -34}",4
26651,1650208721.267,"17:18:41,267000",3079,4990,888,5.885,0.068,-0.002,61,0,955,"{'x': 0.125, 'y': 0.1875, 'z': 0}","{'x': 5.1875, 'y': 23.5625, 'z': -43.0625}",4
26651,1650208721.437,"17:18:41,437000",3075,4988,889,5.885,0.068,-0.002,61,2,954,"{'x': 0.0625, 'y': 0, 'z': 0.125}","{'x': 6.25, 'y': 23.5625, 'z': -43.5625}",4
26660,1650208721.507,"17:18:41,507000",927,4807,1072,4.216,-0.047,0.003,58,40,778,"{'x': 18.875, 'y': -1.125, 'z': 4.8125}","{'x': 19.875, 'y': 2.25, 'z': -34.5}",4
26651,1650208721.602,"17:18:41,602000",3076,4989,889,5.885,0.068,-0.002,62,0,956,"{'x': -0.0625, 'y': 0, 'z': -0.0625}","{'x': 5.1875, 'y': 23.1875, 'z': -44}",4
26660,1650208721.68,"17:18:41,680000",936,4931,1016,4.229,-0.046,0.028,52,-26,1043,"{'x': -5.5625, 'y': -3.5, 'z': -11.5625}","{'x': 20.25, 'y': 1.875, 'z': -33.5625}",4
26651,1650208721.758,"17:18:41,758000",3080,4988,872,5.885,0.068,-0.002,61,3,956,"{'x': 0, 'y': -0.1875, 'z': -0.0625}","{'x': 6, 'y': 23.1875, 'z': -44.375}",4
26660,1650208721.843,"17:18:41,843000",948,5052,1008,4.288,-0.044,0.01,-28,18,984,"{'x': 7.3125, 'y': -3.8125, 'z': -24.75}","{'x': 19.875, 'y': 3.75, 'z': -33.5625}",4
26651,1650208721.924,"17:18:41,924000",3078,4989,867,5.885,0.068,-0.002,64,0,957,"{'x': -0.1875, 'y': -0.0625, 'z': -0.125}","{'x': 6.25, 'y': 22.375, 'z': -44}",4
26660,1650208722.006,"17:18:42,006000",958,5180,953,4.339,-0.048,0.004,40,5,738,"{'x': 39.6875, 'y': 7.6875, 'z': -7.875}","{'x': 18.375, 'y': 4.5, 'z': -35}",4
26651,1650208722.077,"17:18:42,077000",3071,4988,880,5.885,0.068,-0.002,62,-1,954,"{'x': 0.0625, 'y': -0.0625, 'z': 0.0625}","{'x': 6, 'y': 23.1875, 'z': -43.875}",4
26660,1650208722.16,"17:18:42,160000",962,5308,924,4.385,-0.065,0.024,4,-140,1029,"{'x': 22.5, 'y': 8.625, 'z': -9.25}","{'x': 19.5, 'y': 4.875, 'z': -33.25}",4
26651,1650208722.241,"17:18:42,241000",3075,4990,878,5.885,0.068,-0.002,62,2,956,"{'x': -0.1875, 'y': 0, 'z': 0}","{'x': 5.5625, 'y': 22.375, 'z': -44.75}",4
26651,1650208722.453,"17:18:42,453000",3077,4990,870,5.885,0.068,-0.002,63,1,956,"{'x': 0, 'y': 0.0625, 'z': 0.0625}","{'x': 6, 'y': 22.75, 'z': -43.5}",4
26660,1650208722.536,"17:18:42,536000",966,5443,939,4.39,-0.075,0.014,45,15,996,"{'x': -1.625, 'y': 4.5625, 'z': 1.9375}","{'x': 19.875, 'y': 5.6875, 'z': -33.6875}",4
26651,1650208722.631,"17:18:42,631000",3077,4988,870,5.885,0.068,-0.002,62,1,958,"{'x': -0.25, 'y': 0.3125, 'z': -0.0625}","{'x': 6.25, 'y': 22.75, 'z': -43.875}",4
26660,1650208722.694,"17:18:42,694000",971,5581,945,4.418,-0.096,0.028,0,-54,866,"{'x': 12.5625, 'y': 8.4375, 'z': -17.3125}","{'x': 21, 'y': 6, 'z': -32.0625}",4
26651,1650208722.776,"17:18:42,776000",3078,4988,867,5.885,0.068,-0.002,64,0,956,"{'x': -0.25, 'y': 0.25, 'z': 0.125}","{'x': 6, 'y': 22.75, 'z': -43.5625}",4
26660,1650208722.85,"17:18:42,850000",980,5719,917,4.429,-0.1,0.004,-53,-140,980,"{'x': -11.0625, 'y': 0.5, 'z': -5.625}","{'x': 21.75, 'y': 5.25, 'z': -33}",4
26651,1650208722.927,"17:18:42,927000",3076,4988,867,5.885,0.068,-0.002,62,0,956,"{'x': 0, 'y': 0.25, 'z': -0.0625}","{'x': 6.6875, 'y': 23.1875, 'z': -44}",4
26660,1650208722.991,"17:18:42,991000",981,5848,916,4.506,-0.105,0.014,64,24,847,"{'x': 0.0625, 'y': 5.25, 'z': -42.75}","{'x': 20.25, 'y': 6.75, 'z': -33.0625}",4
26651,1650208723.078,"17:18:43,078000",3083,4987,868,5.885,0.068,-0.002,63,1,953,"{'x': -0.125, 'y': 0.0625, 'z': 0.125}","{'x': 6, 'y': 23.1875, 'z': -43.0625}",4
26660,1650208723.149,"17:18:43,149000",979,5970,906,4.64,-0.1,0.039,-25,-40,1016,"{'x': 4.9375, 'y': 2.9375, 'z': -61.6875}","{'x': 19.875, 'y': 10.1875, 'z': -33.875}",4
26651,1650208723.235,"17:18:43,235000",3082,4986,893,5.885,0.068,-0.002,62,1,951,"{'x': -0.3125, 'y': 0.25, 'z': 0}","{'x': 5.5625, 'y': 23.1875, 'z': -43.875}",4
26660,1650208723.316,"17:18:43,316000",1013,6090,832,4.849,-0.087,0.023,-8,-37,965,"{'x': 19.625, 'y': -2.9375, 'z': -85.6875}","{'x': 18, 'y': 12.375, 'z': -34.5}",4
26651,1650208723.393,"17:18:43,393000",3077,4986,919,5.885,0.068,-0.002,60,0,956,"{'x': 0.3125, 'y': -0.1875, 'z': -0.0625}","{'x': 6.25, 'y': 22.375, 'z': -43.0625}",4
26660,1650208723.471,"17:18:43,471000",1023,6195,859,5.095,-0.077,0.027,60,-96,862,"{'x': 23.375, 'y': -5.125, 'z': -87.1875}","{'x': 15.75, 'y': 15, 'z': -33.0625}",4
26651,1650208723.565,"17:18:43,565000",3078,4985,913,5.885,0.068,-0.002,61,0,957,"{'x': 0.125, 'y': -0.125, 'z': 0.125}","{'x': 6.25, 'y': 22.75, 'z': -44.75}",4
26660,1650208723.635,"17:18:43,635000",1032,6282,915,5.309,-0.055,0.049,156,-73,1022,"{'x': -13.0625, 'y': -2.25, 'z': -80.0625}","{'x': 11.25, 'y': 18, 'z': -33.5625}",4
26651,1650208723.722,"17:18:43,722000",3083,4984,909,5.885,0.068,-0.002,62,2,955,"{'x': -0.0625, 'y': -0.0625, 'z': 0.0625}","{'x': 5.5625, 'y': 23.1875, 'z': -42.6875}",4
26651,1650208723.892,"17:18:43,892000",3082,4984,907,5.885,0.068,-0.002,61,0,953,"{'x': 0.3125, 'y': 0.0625, 'z': 0.125}","{'x': 6, 'y': 22.75, 'z': -43.5625}",4
26660,1650208723.968,"17:18:43,968000",1085,6431,940,5.677,-0.025,0.074,-5,18,940,"{'x': -0.4375, 'y': 8.5, 'z': -47.9375}","{'x': 3.0625, 'y': 21.75, 'z': -33.6875}",4
26651,1650208724.051,"17:18:44,051000",3078,4985,929,5.885,0.068,-0.002,63,2,954,"{'x': 0.125, 'y': 0.0625, 'z': -0.0625}","{'x': 6, 'y': 23.1875, 'z': -44}",4
26660,1650208724.132,"17:18:44,132000",1114,6484,997,5.767,-0.034,0.085,-49,-4,1032,"{'x': -0.625, 'y': 4.6875, 'z': -20.75}","{'x': 1.6875, 'y': 22.875, 'z': -32.875}",4
26651,1650208724.214,"17:18:44,214000",3079,4986,935,5.885,0.068,-0.002,64,0,954,"{'x': 0.3125, 'y': -0.125, 'z': 0.125}","{'x': 6.25, 'y': 23.1875, 'z': -43.5625}",4
26660,1650208724.284,"17:18:44,284000",1153,6531,1004,5.784,-0.046,0.085,-1,-176,1170,"{'x': -21.6875, 'y': -5.0625, 'z': -2.8125}","{'x': 0.875, 'y': 22.875, 'z': -34.1875}",4
26651,1650208724.385,"17:18:44,385000",3080,4985,937,5.885,0.068,-0.002,62,1,953,"{'x': 0.125, 'y': -0.1875, 'z': -0.0625}","{'x': 6, 'y': 23.1875, 'z': -42.25}",4
26660,1650208724.462,"17:18:44,462000",1191,6569,1059,5.79,-0.024,0.05,-64,-32,875,"{'x': 3.5625, 'y': -5.875, 'z': 8.6875}","{'x': 0.1875, 'y': 22.0625, 'z': -33.0625}",4
26651,1650208724.549,"17:18:44,549000",3078,4984,938,5.885,0.068,-0.002,62,2,955,"{'x': 0.0625, 'y': 0.0625, 'z': 0.0625}","{'x': 6.25, 'y': 23.1875, 'z': -44}",4
26660,1650208724.621,"17:18:44,621000",1237,6602,1092,5.776,-0.024,0.045,0,49,787,"{'x': 15.3125, 'y': 6.625, 'z': -11.75}","{'x': 1.25, 'y': 22.75, 'z': -33.0625}",4
26651,1650208724.701,"17:18:44,701000",3079,4985,940,5.885,0.068,-0.002,61,2,957,"{'x': 0.1875, 'y': -0.0625, 'z': -0.125}","{'x': 6.25, 'y': 22.75, 'z': -42.25}",4
26660,1650208724.781,"17:18:44,781000",1284,6622,1128,5.779,-0.031,0.06,-13,-1,1008,"{'x': -9.125, 'y': -6.4375, 'z': 8.3125}","{'x': 0.5, 'y': 22.375, 'z': -34.375}",4
26651,1650208724.867,"17:18:44,867000",3082,4987,946,5.885,0.068,-0.002,63,1,956,"{'x': 0.125, 'y': 0.0625, 'z': -0.0625}","{'x': 6, 'y': 23.5625, 'z': -43.5625}",4
26660,1650208724.937,"17:18:44,937000",1337,6632,1179,5.776,-0.027,0.048,-72,54,1023,"{'x': 1.0625, 'y': 5.8125, 'z': -2.25}","{'x': 0.5, 'y': 23.1875, 'z': -35.1875}",4
26651,1650208725.039,"17:18:45,039000",3081,4987,984,5.885,0.068,-0.002,63,0,952,"{'x': 0.1875, 'y': -0.1875, 'z': 0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -44}",4
26651,1650208725.223,"17:18:45,223000",3083,4989,974,5.885,0.068,-0.002,64,2,954,"{'x': 0, 'y': 0.0625, 'z': 0.25}","{'x': 6, 'y': 23.1875, 'z': -43.0625}",4
26660,1650208725.293,"17:18:45,293000",1483,6643,1222,5.828,-0.033,0.041,62,-122,1000,"{'x': -5.4375, 'y': -0.875, 'z': -26.625}","{'x': 0.875, 'y': 23.1875, 'z': -34.75}",4
26651,1650208725.377,"17:18:45,377000",3074,4989,977,5.885,0.068,-0.002,62,2,954,"{'x': -0.1875, 'y': -0.3125, 'z': 0.125}","{'x': 6.6875, 'y': 22.75, 'z': -43.0625}",4
26660,1650208725.457,"17:18:45,457000",1566,6647,1273,5.849,-0.029,0.034,20,67,798,"{'x': 2.375, 'y': -4.25, 'z': 2.625}","{'x': -0.1875, 'y': 22.75, 'z': -34.375}",4
26651,1650208725.55,"17:18:45,550000",3081,4990,964,5.885,0.068,-0.002,62,1,956,"{'x': 0.375, 'y': -0.0625, 'z': -0.0625}","{'x': 5.5625, 'y': 22.75, 'z': -44.375}",4
26660,1650208725.62,"17:18:45,620000",1634,6655,1343,5.849,-0.028,0.06,22,9,1012,"{'x': -14.625, 'y': 1.125, 'z': 1.625}","{'x': -1, 'y': 22.75, 'z': -34}",4
26651,1650208725.694,"17:18:45,694000",3085,4990,965,5.885,0.068,-0.002,61,1,951,"{'x': -0.3125, 'y': -0.125, 'z': 0}","{'x': 6, 'y': 23.5625, 'z': -44}",4
26660,1650208725.772,"17:18:45,772000",1724,6657,1374,5.832,-0.041,0.063,18,21,1089,"{'x': 7.875, 'y': 8.125, 'z': 12.5}","{'x': -0.1875, 'y': 23.1875, 'z': -34.25}",4
26651,1650208725.864,"17:18:45,864000",3085,4992,970,5.885,0.068,-0.002,62,0,954,"{'x': 0.0625, 'y': -0.375, 'z': 0.125}","{'x': 5.5625, 'y': 22.75, 'z': -43.0625}",4
26651,1650208726.036,"17:18:46,036000",3086,4992,971,5.885,0.068,-0.002,63,1,956,"{'x': 0.1875, 'y': 0, 'z': 0.0625}","{'x': 6.25, 'y': 22.75, 'z': -43.5625}",4
26660,1650208726.119,"17:18:46,119000",1903,6647,1329,5.818,-0.039,0.025,-7,-108,912,"{'x': 13.4375, 'y': -5.8125, 'z': -2}","{'x': 0.875, 'y': 22.0625, 'z': -34.75}",4
26651,1650208726.207,"17:18:46,207000",3086,4994,968,5.885,0.068,-0.002,61,1,956,"{'x': 0, 'y': -0.25, 'z': 0.0625}","{'x': 5.5625, 'y': 23.1875, 'z': -44.375}",4
26660,1650208726.295,"17:18:46,295000",2004,6639,1323,5.824,-0.031,0.031,-39,-19,989,"{'x': -9.75, 'y': 3.1875, 'z': 0.25}","{'x': 0.5, 'y': 21.6875, 'z': -36.1875}",4
26651,1650208726.387,"17:18:46,387000",3094,4991,934,5.885,0.068,-0.002,62,0,953,"{'x': -0.125, 'y': -0.0625, 'z': 0.1875}","{'x': 6, 'y': 22.75, 'z': -44}",4
26660,1650208726.457,"17:18:46,457000",2119,6635,1303,5.839,-0.039,0.029,-28,16,985,"{'x': 5.8125, 'y': -0.8125, 'z': -4.8125}","{'x': -0.1875, 'y': 22.0625, 'z': -34.5}",4
26651,1650208726.536,"17:18:46,536000",3094,4990,910,5.885,0.068,-0.002,61,0,954,"{'x': -0.1875, 'y': -0.0625, 'z': 0}","{'x': 6.25, 'y': 23.1875, 'z': -44}",4
26660,1650208726.622,"17:18:46,622000",2240,6631,1281,5.862,-0.034,0.032,14,-203,1206,"{'x': -32.375, 'y': 0.0625, 'z': -11.875}","{'x': 0.5, 'y': 21.75, 'z': -35.25}",4
26651,1650208726.699,"17:18:46,699000",3096,4992,891,5.885,0.068,-0.002,63,1,957,"{'x': 0, 'y': 0, 'z': 0.0625}","{'x': 6.25, 'y': 23.1875, 'z': -43.0625}",4
26660,1650208726.78,"17:18:46,780000",2363,6628,1260,5.884,-0.048,-0.007,22,28,851,"{'x': -13.375, 'y': -0.6875, 'z': -12.9375}","{'x': -0.5625, 'y': 22.0625, 'z': -35.75}",4
26651,1650208726.852,"17:18:46,852000",3098,4991,898,5.885,0.068,-0.002,63,0,955,"{'x': 0.0625, 'y': 0.25, 'z': 0}","{'x': 6, 'y': 23.1875, 'z': -44.375}",4
26660,1650208726.924,"17:18:46,924000",2480,6629,1242,5.887,-0.047,0,-3,58,727,"{'x': 18.6875, 'y': 0.75, 'z': 10.3125}","{'x': -1.25, 'y': 22.375, 'z': -33.6875}",4
26651,1650208727.004,"17:18:47,004000",3099,4991,898,5.885,0.068,-0.002,61,0,952,"{'x': 0.125, 'y': 0, 'z': 0}","{'x': 5.5625, 'y': 22.0625, 'z': -45.25}",4
26660,1650208727.087,"17:18:47,087000",2605,6628,1229,5.874,-0.046,0.026,13,-48,1076,"{'x': -11.3125, 'y': 4.0625, 'z': 1.5}","{'x': -1, 'y': 21.75, 'z': -36.25}",4
26651,1650208727.161,"17:18:47,161000",3100,4990,895,5.885,0.068,-0.002,59,1,954,"{'x': 0.1875, 'y': 0, 'z': 0}","{'x': 6.25, 'y': 23.5625, 'z': -44}",4
26660,1650208727.243,"17:18:47,243000",2703,6628,1229,5.849,-0.053,0.021,42,43,1029,"{'x': 6.5625, 'y': -0.5625, 'z': 9.6875}","{'x': 1.25, 'y': 21.375, 'z': -35.875}",4
26651,1650208727.323,"17:18:47,323000",3096,4990,866,5.885,0.068,-0.002,63,2,956,"{'x': 0.0625, 'y': -0.0625, 'z': -0.0625}","{'x': 6, 'y': 22.375, 'z': -44.375}",4
26651,1650208727.506,"17:18:47,506000",3095,4990,865,5.885,0.068,-0.002,62,1,954,"{'x': -0.125, 'y': 0.125, 'z': 0.0625}","{'x': 4.75, 'y': 22.75, 'z': -44.375}",4
26660,1650208727.593,"17:18:47,593000",2869,6626,1264,5.849,-0.067,-0.046,-31,12,877,"{'x': 6.0625, 'y': 0.0625, 'z': -5}","{'x': 1.6875, 'y': 19.5, 'z': -35.375}",4
26651,1650208727.69,"17:18:47,690000",3097,4989,854,5.885,0.068,-0.002,62,0,956,"{'x': -0.125, 'y': -0.0625, 'z': -0.125}","{'x': 5.5625, 'y': 23.1875, 'z': -43.0625}",4
26660,1650208727.752,"17:18:47,752000",2966,6621,1268,5.896,-0.065,-0.06,57,29,823,"{'x': 23.125, 'y': -1.875, 'z': -36.125}","{'x': 0.5, 'y': 19.875, 'z': -36.5625}",4
26651,1650208727.846,"17:18:47,846000",3089,4988,833,5.885,0.068,-0.002,64,0,953,"{'x': -0.0625, 'y': 0.0625, 'z': 0}","{'x': 6.25, 'y': 23.1875, 'z': -43.0625}",4
26651,1650208728.022,"17:18:48,022000",3091,4987,800,5.885,0.068,-0.002,62,0,954,"{'x': 0, 'y': 0.125, 'z': 0.0625}","{'x': 5.1875, 'y': 23.5625, 'z': -43.5625}",4
26660,1650208728.103,"17:18:48,103000",3054,6596,1295,6.216,-0.058,-0.045,27,19,985,"{'x': 1.375, 'y': -2.5625, 'z': -82}","{'x': -4.25, 'y': 17.6875, 'z': -37.6875}",4
26651,1650208728.184,"17:18:48,184000",3089,4986,801,5.885,0.068,-0.002,63,1,956,"{'x': -0.125, 'y': 0.125, 'z': -0.0625}","{'x': 6.6875, 'y': 22.375, 'z': -44}",4
26660,1650208728.246,"17:18:48,246000",3127,6567,1289,0.171,-0.05,-0.038,31,-42,1041,"{'x': 3, 'y': -6.625, 'z': -103.875}","{'x': -8.5, 'y': 14.6875, 'z': -38.0625}",4
26651,1650208728.327,"17:18:48,327000",3083,4984,785,5.885,0.068,-0.002,65,0,959,"{'x': -0.0625, 'y': 0.125, 'z': -0.0625}","{'x': 6, 'y': 23.1875, 'z': -44.875}",4
26660,1650208728.414,"17:18:48,414000",3194,6541,1331,0.506,-0.05,-0.04,82,-91,881,"{'x': 15.3125, 'y': -8.9375, 'z': -120.5}","{'x': -12.6875, 'y': 12.25, 'z': -36.375}",4
