tagId,timestamp,dateTime,loc(x),loc(y),loc(z),yaw,roll,pitch,acc(x),acc(y),acc(z),gyro,magnetic,label
26660,1650204764.046,"16:12:44,046000",3125,6213,1283,3.958,0.06,-0.109,-36,137,965,"{'x': 11.25, 'y': 5.375, 'z': 24.6875}","{'x': 11.875, 'y': -17, 'z': -45.1875}",3
26651,1650204764.136,"16:12:44,136000",3049,4950,772,5.949,0.07,-0.005,66,2,959,"{'x': 0.3125, 'y': 0, 'z': 0.0625}","{'x': 4.375, 'y': 22.375, 'z': -46.0625}",3
26660,1650204764.206,"16:12:44,206000",3161,6348,1313,3.857,0.062,-0.074,54,-69,1114,"{'x': -6.3125, 'y': 8.0625, 'z': 43.625}","{'x': 10.375, 'y': -18.875, 'z': -46.0625}",3
26651,1650204764.289,"16:12:44,289000",3044,4946,752,5.949,0.07,-0.005,66,2,955,"{'x': 0.0625, 'y': 0.1875, 'z': -0.0625}","{'x': 4, 'y': 22.75, 'z': -46.0625}",3
26660,1650204764.371,"16:12:44,371000",3176,6483,1352,3.738,0.044,-0.082,-10,211,829,"{'x': -4.125, 'y': 2.6875, 'z': 50.8125}","{'x': 10, 'y': -20.75, 'z': -44.875}",3
26651,1650204764.461,"16:12:44,461000",3045,4947,757,5.949,0.07,-0.005,66,3,956,"{'x': 0.0625, 'y': -0.0625, 'z': -0.1875}","{'x': 4.375, 'y': 22.75, 'z': -45.6875}",3
26660,1650204764.519,"16:12:44,519000",3185,6626,1367,3.618,0.031,-0.047,31,101,1028,"{'x': 7.8125, 'y': 10.125, 'z': 44.6875}","{'x': 8.1875, 'y': -20.75, 'z': -44.875}",3
26651,1650204764.609,"16:12:44,609000",3044,4949,762,5.949,0.07,-0.005,65,2,958,"{'x': -0.0625, 'y': 0.0625, 'z': 0.0625}","{'x': 3.5625, 'y': 22.375, 'z': -46.0625}",3
26651,1650204764.77,"16:12:44,770000",3046,4952,779,5.949,0.07,-0.005,66,3,959,"{'x': -0.125, 'y': 0.0625, 'z': 0.0625}","{'x': 4.75, 'y': 23.5625, 'z': -46.0625}",3
26660,1650204764.83,"16:12:44,830000",3154,6911,1359,3.348,0.014,-0.063,-116,134,805,"{'x': 53.9375, 'y': 13.5, 'z': 47.875}","{'x': 3.6875, 'y': -21.1875, 'z': -45.25}",3
26651,1650204764.91,"16:12:44,910000",3054,4956,802,5.949,0.07,-0.005,65,2,960,"{'x': 0.0625, 'y': 0.125, 'z': 0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -44.75}",3
26651,1650204765.093,"16:12:45,093000",3061,4957,814,5.949,0.07,-0.005,64,5,958,"{'x': -0.0625, 'y': 0, 'z': -0.0625}","{'x': 4, 'y': 22.375, 'z': -45.6875}",3
26660,1650204765.163,"16:12:45,163000",3128,7172,1340,3.136,0.024,-0.026,40,108,1002,"{'x': 0.375, 'y': -5.375, 'z': 19.9375}","{'x': -0.5, 'y': -21.5625, 'z': -45.25}",3
26651,1650204765.24,"16:12:45,240000",3070,4959,817,5.949,0.07,-0.005,65,3,954,"{'x': 0, 'y': 0.0625, 'z': 0}","{'x': 4.375, 'y': 23.1875, 'z': -46.5625}",3
26651,1650204765.411,"16:12:45,411000",3072,4958,827,5.949,0.07,-0.005,65,1,957,"{'x': 0.125, 'y': 0.0625, 'z': 0.0625}","{'x': 4.75, 'y': 22.375, 'z': -45.25}",3
26660,1650204765.48,"16:12:45,480000",3049,7304,1334,3.157,0.032,-0.068,86,123,856,"{'x': 19.1875, 'y': 3.5, 'z': -7.3125}","{'x': -1.5625, 'y': -21.5625, 'z': -45.25}",3
26651,1650204765.577,"16:12:45,577000",3067,4959,833,5.949,0.07,-0.005,66,4,957,"{'x': -0.1875, 'y': 0, 'z': -0.1875}","{'x': 4.375, 'y': 22.75, 'z': -46.5625}",3
26660,1650204765.64,"16:12:45,640000",2961,7421,1327,3.168,0.015,-0.074,36,160,826,"{'x': 19.0625, 'y': 8.0625, 'z': -5.75}","{'x': -0.5, 'y': -22.25, 'z': -46.1875}",3
26651,1650204765.735,"16:12:45,735000",3063,4960,848,5.949,0.07,-0.005,64,1,957,"{'x': -0.375, 'y': 0.1875, 'z': -0.0625}","{'x': 5.1875, 'y': 23.1875, 'z': -45.1875}",3
26660,1650204765.805,"16:12:45,805000",2871,7525,1326,3.15,0.008,-0.069,33,142,988,"{'x': 10.5625, 'y': 3.3125, 'z': 9.5}","{'x': 0.25, 'y': -22.6875, 'z': -45.6875}",3
26651,1650204765.897,"16:12:45,897000",3062,4962,847,5.949,0.07,-0.005,66,2,957,"{'x': 0.25, 'y': -0.125, 'z': 0.125}","{'x': 4, 'y': 23.1875, 'z': -45.6875}",3
26660,1650204765.969,"16:12:45,969000",2765,7624,1346,3.132,0.001,-0.08,-7,-7,1160,"{'x': -30.625, 'y': -2.75, 'z': 17.8125}","{'x': -0.0625, 'y': -24.1875, 'z': -44.5}",3
26651,1650204766.071,"16:12:46,071000",3065,4962,835,5.949,0.07,-0.005,66,0,956,"{'x': 0.375, 'y': 0.125, 'z': 0}","{'x': 4.75, 'y': 23.5625, 'z': -45.25}",3
26660,1650204766.144,"16:12:46,144000",2653,7719,1373,3.117,0.02,-0.083,-72,151,799,"{'x': 22.625, 'y': 5.25, 'z': 12.9375}","{'x': -0.5, 'y': -21.1875, 'z': -45.25}",3
26651,1650204766.234,"16:12:46,234000",3063,4962,826,5.949,0.07,-0.005,67,1,957,"{'x': 0.25, 'y': -0.125, 'z': 0.0625}","{'x': 4.375, 'y': 22.375, 'z': -45.25}",3
26651,1650204766.394,"16:12:46,394000",3061,4959,801,5.949,0.07,-0.005,67,1,958,"{'x': -0.0625, 'y': -0.125, 'z': 0.0625}","{'x': 4.75, 'y': 22.375, 'z': -44.75}",3
26660,1650204766.464,"16:12:46,464000",2514,7819,1403,3.043,0.015,-0.024,53,72,1009,"{'x': 11.3125, 'y': -9.75, 'z': 4.5625}","{'x': -2.25, 'y': -20.375, 'z': -44.5}",3
26651,1650204766.542,"16:12:46,542000",3063,4960,816,5.949,0.07,-0.005,65,1,957,"{'x': 0, 'y': 0.125, 'z': -0.125}","{'x': 5.1875, 'y': 22.75, 'z': -46.0625}",3
26660,1650204766.622,"16:12:46,622000",2381,7833,1402,3.073,0.026,-0.048,17,-40,1218,"{'x': -14.3125, 'y': -1.375, 'z': -23.1875}","{'x': -2.6875, 'y': -21.1875, 'z': -44.5}",3
26651,1650204766.7,"16:12:46,700000",3060,4960,828,5.949,0.07,-0.005,67,2,955,"{'x': -0.0625, 'y': 0.0625, 'z': 0.125}","{'x': 5.1875, 'y': 22.375, 'z': -45.25}",3
26651,1650204766.876,"16:12:46,876000",3057,4961,830,5.949,0.07,-0.005,66,2,956,"{'x': -0.0625, 'y': 0.1875, 'z': 0.0625}","{'x': 4, 'y': 22.75, 'z': -45.1875}",3
26660,1650204766.955,"16:12:46,955000",2127,7839,1393,3.131,-0.009,-0.075,42,129,809,"{'x': -2, 'y': 8.5625, 'z': -8.375}","{'x': -0.5, 'y': -22, 'z': -43.1875}",3
26651,1650204767.041,"16:12:47,041000",3057,4961,821,5.949,0.07,-0.005,66,2,958,"{'x': 0, 'y': 0, 'z': -0.0625}","{'x': 4.375, 'y': 22.375, 'z': -45.6875}",3
26660,1650204767.132,"16:12:47,132000",1995,7836,1394,3.125,-0.014,-0.065,248,117,1035,"{'x': 5.75, 'y': 6.8125, 'z': 7.6875}","{'x': 0.25, 'y': -23.75, 'z': -45.25}",3
26651,1650204767.218,"16:12:47,218000",3057,4960,819,5.949,0.07,-0.005,64,2,957,"{'x': 0, 'y': 0.125, 'z': 0}","{'x': 4.375, 'y': 23.5625, 'z': -45.6875}",3
26660,1650204767.28,"16:12:47,280000",1865,7834,1428,3.098,-0.025,-0.083,-28,99,995,"{'x': -15.8125, 'y': 7.625, 'z': 6.875}","{'x': 1, 'y': -23.5, 'z': -43.5625}",3
26651,1650204767.362,"16:12:47,362000",3055,4961,824,5.949,0.07,-0.005,66,1,957,"{'x': 0.125, 'y': -0.0625, 'z': 0}","{'x': 4.375, 'y': 22.75, 'z': -45.25}",3
26651,1650204767.539,"16:12:47,539000",3052,4960,834,5.949,0.07,-0.005,66,2,956,"{'x': -0.1875, 'y': -0.1875, 'z': 0.0625}","{'x': 4, 'y': 23.1875, 'z': -45.6875}",3
26660,1650204767.619,"16:12:47,619000",1734,7830,1416,3.108,-0.005,-0.072,-22,93,861,"{'x': 17.8125, 'y': 8, 'z': -14.5}","{'x': -0.5, 'y': -21.5625, 'z': -44.875}",3
26651,1650204767.709,"16:12:47,709000",3049,4962,822,5.949,0.07,-0.005,65,4,957,"{'x': 0.0625, 'y': -0.125, 'z': -0.0625}","{'x': 5.1875, 'y': 22.75, 'z': -45.25}",3
26660,1650204767.771,"16:12:47,771000",1563,7847,1425,3.176,-0.008,-0.072,-15,128,969,"{'x': 4.3125, 'y': -5.75, 'z': -23.125}","{'x': 1.375, 'y': -22, 'z': -43.1875}",3
26651,1650204767.853,"16:12:47,853000",3053,4962,828,5.949,0.07,-0.005,68,4,954,"{'x': 0.4375, 'y': 0, 'z': 0}","{'x': 4.375, 'y': 22.375, 'z': -46.0625}",3
26651,1650204768.025,"16:12:48,025000",3052,4963,818,5.949,0.07,-0.005,65,3,959,"{'x': 0, 'y': 0.0625, 'z': 0.0625}","{'x': 3.5625, 'y': 22.375, 'z': -45.25}",3
26651,1650204769.148,"16:12:49,148000",3052,4960,816,5.949,0.07,-0.005,67,0,955,"{'x': 0.0625, 'y': 0.125, 'z': -0.0625}","{'x': 4.375, 'y': 22.375, 'z': -46.5625}",3
26651,1650204769.346,"16:12:49,346000",3051,4962,814,5.949,0.07,-0.005,68,2,960,"{'x': 0, 'y': -0.1875, 'z': 0}","{'x': 4.75, 'y': 23.1875, 'z': -46.5625}",3
26660,1650204769.426,"16:12:49,426000",1372,7847,1436,6.067,-0.055,-0.046,-79,105,996,"{'x': -9, 'y': -6.125, 'z': -63.125}","{'x': 7.0625, 'y': 17.0625, 'z': -46.1875}",3
26651,1650204769.5,"16:12:49,500000",3052,4960,817,5.949,0.07,-0.005,65,1,956,"{'x': 0, 'y': -0.125, 'z': -0.0625}","{'x': 4.375, 'y': 22.0625, 'z': -45.6875}",3
26660,1650204769.575,"16:12:49,575000",1316,7849,1442,6.197,-0.064,-0.041,-154,139,961,"{'x': 3.6875, 'y': -1.6875, 'z': -32.9375}","{'x': 4.875, 'y': 17.875, 'z': -47.375}",3
26651,1650204769.665,"16:12:49,665000",3051,4960,794,5.949,0.07,-0.005,65,3,960,"{'x': 0.125, 'y': 0.0625, 'z': -0.0625}","{'x': 4.375, 'y': 22.875, 'z': -46.0625}",3
26660,1650204769.74,"16:12:49,740000",1263,7851,1441,6.252,-0.076,-0.064,-73,98,1094,"{'x': 1.875, 'y': 10.375, 'z': -12.25}","{'x': 3.375, 'y': 17, 'z': -46.5625}",3
26651,1650204769.824,"16:12:49,824000",3048,4962,794,5.949,0.07,-0.005,66,0,959,"{'x': 0.125, 'y': 0.0625, 'z': 0}","{'x': 3.25, 'y': 21.6875, 'z': -46.5625}",3
26651,1650204769.991,"16:12:49,991000",3055,4961,786,5.949,0.07,-0.005,66,0,959,"{'x': 0.125, 'y': -0.0625, 'z': 0.0625}","{'x': 4, 'y': 22.0625, 'z': -45.6875}",3
26660,1650204770.061,"16:12:50,061000",1238,7859,1444,0.027,-0.07,-0.056,-27,12,954,"{'x': -8.125, 'y': 13.625, 'z': -14.25}","{'x': 1.5, 'y': 16.25, 'z': -47.375}",3
26651,1650204770.175,"16:12:50,175000",3073,4963,768,5.949,0.07,-0.005,64,3,958,"{'x': -0.125, 'y': 0.125, 'z': -0.125}","{'x': 4, 'y': 23.5625, 'z': -45.6875}",3
26660,1650204770.236,"16:12:50,236000",1230,7868,1406,0.044,-0.058,-0.051,46,145,954,"{'x': 0.4375, 'y': -2.1875, 'z': -17.3125}","{'x': 1.875, 'y': 17.375, 'z': -46.5625}",3
26651,1650204770.31,"16:12:50,310000",3076,4962,766,5.949,0.07,-0.005,66,1,957,"{'x': 0.125, 'y': -0.0625, 'z': -0.0625}","{'x': 4.375, 'y': 22.875, 'z': -46.0625}",3
26660,1650204770.382,"16:12:50,382000",1264,7870,1403,0.053,-0.057,-0.071,-12,130,1015,"{'x': 19.8125, 'y': 12.8125, 'z': 14.75}","{'x': 1.5, 'y': 18.0625, 'z': -46.0625}",3
26651,1650204770.473,"16:12:50,473000",3077,4962,762,5.949,0.07,-0.005,67,4,959,"{'x': -0.125, 'y': -0.0625, 'z': -0.0625}","{'x': 3.5625, 'y': 22.875, 'z': -44.75}",3
26660,1650204770.543,"16:12:50,543000",1316,7870,1404,0.041,-0.064,-0.055,-34,-98,1053,"{'x': 21.1875, 'y': 4.5, 'z': -5}","{'x': 2.25, 'y': 16.5625, 'z': -47.375}",3
26651,1650204770.624,"16:12:50,624000",3080,4963,773,5.949,0.07,-0.005,67,3,955,"{'x': -0.125, 'y': -0.125, 'z': 0}","{'x': 4.75, 'y': 22.875, 'z': -46.0625}",3
26660,1650204770.698,"16:12:50,698000",1378,7881,1409,0.002,-0.05,-0.057,-10,12,997,"{'x': -0.875, 'y': -19.1875, 'z': 12.5}","{'x': 4.0625, 'y': 16.5625, 'z': -45.6875}",3
26651,1650204770.784,"16:12:50,784000",3085,4962,759,5.949,0.07,-0.005,66,1,957,"{'x': 0.0625, 'y': 0, 'z': 0}","{'x': 4.75, 'y': 22.375, 'z': -45.6875}",3
26651,1650204770.959,"16:12:50,959000",3086,4962,757,5.949,0.07,-0.005,67,1,956,"{'x': -0.0625, 'y': -0.0625, 'z': 0.125}","{'x': 4.75, 'y': 22.375, 'z': -46.5625}",3
26660,1650204771.03,"16:12:51,030000",1463,7889,1411,0.032,-0.056,-0.079,10,121,1036,"{'x': 8.625, 'y': 4.8125, 'z': -20.1875}","{'x': 2.25, 'y': 17.75, 'z': -47.375}",3
26651,1650204771.122,"16:12:51,122000",3083,4960,747,5.949,0.07,-0.005,65,4,955,"{'x': -0.0625, 'y': 0.1875, 'z': 0.0625}","{'x': 4.75, 'y': 22.875, 'z': -46.0625}",3
26660,1650204771.195,"16:12:51,195000",1563,7900,1374,0.072,-0.072,-0.06,19,131,809,"{'x': 44.0625, 'y': 0.8125, 'z': -14}","{'x': 1.5, 'y': 18.875, 'z': -46.5625}",3
26651,1650204771.275,"16:12:51,275000",3084,4960,742,5.949,0.07,-0.005,67,2,956,"{'x': -0.0625, 'y': 0.1875, 'z': -0.125}","{'x': 4.375, 'y': 22.875, 'z': -45.6875}",3
26651,1650204771.437,"16:12:51,437000",3083,4963,741,5.949,0.07,-0.005,65,3,957,"{'x': -0.1875, 'y': 0, 'z': -0.0625}","{'x': 5.1875, 'y': 23.1875, 'z': -46.0625}",3
26660,1650204771.517,"16:12:51,517000",1685,7909,1374,0.159,-0.077,-0.047,0,105,990,"{'x': -2.1875, 'y': -6.375, 'z': -10.5}","{'x': 0.375, 'y': 18.0625, 'z': -47}",3
26651,1650204771.597,"16:12:51,597000",3084,4963,745,5.949,0.07,-0.005,65,2,957,"{'x': 0, 'y': 0.0625, 'z': 0}","{'x': 4, 'y': 23.1875, 'z': -46.0625}",3
26660,1650204771.68,"16:12:51,680000",1825,7912,1388,0.18,-0.086,-0.085,-37,119,997,"{'x': 24.1875, 'y': 11.375, 'z': -4.625}","{'x': 0.375, 'y': 17.375, 'z': -47.375}",3
26651,1650204771.759,"16:12:51,759000",3086,4961,753,5.949,0.07,-0.005,69,2,957,"{'x': 0.25, 'y': 0, 'z': -0.0625}","{'x': 4.75, 'y': 22.0625, 'z': -45.25}",3
26660,1650204771.819,"16:12:51,819000",1988,7908,1397,0.176,-0.108,-0.057,-112,38,950,"{'x': 9.9375, 'y': 0.875, 'z': 9.1875}","{'x': 1.875, 'y': 17.375, 'z': -47}",3
26651,1650204771.903,"16:12:51,903000",3084,4962,761,5.949,0.07,-0.005,66,2,954,"{'x': 0.0625, 'y': -0.0625, 'z': 0.0625}","{'x': 5.1875, 'y': 23.1875, 'z': -45.6875}",3
26651,1650204772.095,"16:12:52,095000",3089,4961,763,5.949,0.07,-0.005,66,2,958,"{'x': 0.1875, 'y': -0.0625, 'z': -0.125}","{'x': 4.375, 'y': 22.875, 'z': -44.375}",3
26660,1650204772.178,"16:12:52,178000",2313,7889,1429,0.299,-0.101,-0.043,-13,88,1040,"{'x': 5.875, 'y': -4.375, 'z': -44.9375}","{'x': -0.375, 'y': 18.0625, 'z': -47.375}",3
26651,1650204772.258,"16:12:52,258000",3088,4961,758,5.949,0.07,-0.005,67,2,955,"{'x': 0, 'y': 0.0625, 'z': -0.1875}","{'x': 4.375, 'y': 22.0625, 'z': -46.0625}",3
26660,1650204772.325,"16:12:52,325000",2516,7877,1387,0.444,-0.103,-0.011,46,-179,1177,"{'x': -28.6875, 'y': -16.6875, 'z': -62.75}","{'x': -2.5625, 'y': 16.5625, 'z': -46.1875}",3
26651,1650204772.395,"16:12:52,395000",3072,4958,779,5.949,0.07,-0.005,68,1,957,"{'x': -0.0625, 'y': -0.0625, 'z': -0.125}","{'x': 4.75, 'y': 22.75, 'z': -45.25}",3
26660,1650204772.48,"16:12:52,480000",2683,7868,1357,0.601,-0.118,-0.01,48,-100,1183,"{'x': -20.625, 'y': -2.125, 'z': -67.375}","{'x': -4.5, 'y': 15.5, 'z': -47.375}",3
26651,1650204772.55,"16:12:52,550000",3071,4959,787,5.949,0.07,-0.005,67,1,956,"{'x': 0, 'y': 0.0625, 'z': 0.0625}","{'x': 4, 'y': 22.75, 'z': -45.6875}",3
26660,1650204772.616,"16:12:52,616000",2829,7848,1334,0.747,-0.127,-0.04,37,120,862,"{'x': -2.75, 'y': -0.6875, 'z': -60.75}","{'x': -6.6875, 'y': 14.0625, 'z': -47.375}",3
26651,1650204772.696,"16:12:52,696000",3072,4962,792,5.949,0.07,-0.005,67,4,956,"{'x': -0.0625, 'y': -0.0625, 'z': -0.0625}","{'x': 5.1875, 'y': 23.1875, 'z': -46.0625}",3
26660,1650204772.776,"16:12:52,776000",2978,7817,1352,0.896,-0.135,-0.038,-52,51,1026,"{'x': 17.1875, 'y': 2.875, 'z': -48.75}","{'x': -8.1875, 'y': 11.75, 'z': -47.875}",3
26651,1650204772.846,"16:12:52,846000",3069,4959,790,5.949,0.07,-0.005,67,2,957,"{'x': -0.0625, 'y': 0.0625, 'z': 0}","{'x': 4, 'y': 22.75, 'z': -45.1875}",3
26651,1650204773.021,"16:12:53,021000",3064,4961,790,5.949,0.07,-0.005,67,4,959,"{'x': 0.0625, 'y': 0.0625, 'z': 0.125}","{'x': 4.75, 'y': 22.75, 'z': -46.5625}",3
26651,1650204773.206,"16:12:53,206000",3057,4960,768,5.949,0.07,-0.005,67,3,958,"{'x': 0, 'y': -0.0625, 'z': 0.1875}","{'x': 4.375, 'y': 22.75, 'z': -45.6875}",3
26660,1650204773.276,"16:12:53,276000",3145,7767,1357,1.237,-0.101,-0.017,-94,116,969,"{'x': -4.6875, 'y': 0.875, 'z': -45}","{'x': -13.1875, 'y': 5.75, 'z': -48.6875}",3
26651,1650204773.347,"16:12:53,347000",3052,4959,756,5.949,0.07,-0.005,67,1,953,"{'x': 0.3125, 'y': 0, 'z': 0}","{'x': 4, 'y': 22.375, 'z': -45.5625}",3
26660,1650204773.407,"16:12:53,407000",3282,7697,1232,1.369,-0.086,-0.035,38,38,1038,"{'x': 25.75, 'y': -10, 'z': -62.0625}","{'x': -13.875, 'y': 3.5, 'z': -48.6875}",3
26651,1650204773.499,"16:12:53,499000",3054,4959,757,5.949,0.07,-0.005,67,1,958,"{'x': -0.0625, 'y': -0.1875, 'z': 0.125}","{'x': 4.75, 'y': 22.75, 'z': -44.75}",3
26651,1650204773.662,"16:12:53,662000",3057,4958,767,5.949,0.07,-0.005,67,2,955,"{'x': 0.0625, 'y': 0.125, 'z': -0.0625}","{'x': 4, 'y': 22.75, 'z': -46.0625}",3
26660,1650204773.736,"16:12:53,736000",3374,7624,1292,1.752,-0.067,-0.012,7,5,947,"{'x': 16.6875, 'y': 2.1875, 'z': -65.5625}","{'x': -16.1875, 'y': -2, 'z': -48.375}",3
26651,1650204773.818,"16:12:53,818000",3056,4957,765,5.949,0.07,-0.005,66,2,957,"{'x': 0.25, 'y': -0.1875, 'z': -0.0625}","{'x': 4.75, 'y': 22.375, 'z': -46.0625}",3
26651,1650204773.979,"16:12:53,979000",3048,4959,741,5.949,0.07,-0.005,68,3,959,"{'x': -0.1875, 'y': 0.125, 'z': 0.0625}","{'x': 3.5625, 'y': 23.1875, 'z': -45.5625}",3
26660,1650204774.05,"16:12:54,050000",3424,7532,1196,1.997,-0.105,-0.039,-78,125,948,"{'x': 14.125, 'y': 7.8125, 'z': -21.3125}","{'x': -13.1875, 'y': -8.375, 'z': -48}",3
26651,1650204774.13,"16:12:54,130000",3048,4961,740,5.949,0.07,-0.005,65,3,955,"{'x': 0.0625, 'y': 0, 'z': -0.0625}","{'x': 4.75, 'y': 22.0625, 'z': -45.1875}",3
26660,1650204774.21,"16:12:54,210000",3424,7532,1196,2.063,-0.101,-0.012,-94,58,829,"{'x': 34.125, 'y': 5.25, 'z': -16.6875}","{'x': -12.5, 'y': -9.1875, 'z': -47.0625}",3
26651,1650204774.282,"16:12:54,282000",3046,4962,740,5.949,0.07,-0.005,67,3,957,"{'x': 0.125, 'y': -0.125, 'z': 0.0625}","{'x': 3.5625, 'y': 22.0625, 'z': -45.6875}",3
26660,1650204774.342,"16:12:54,342000",3424,7532,1196,2.102,-0.091,-0.023,-65,17,929,"{'x': 15.125, 'y': -6.375, 'z': -18.6875}","{'x': -12.5, 'y': -10, 'z': -48}",3
26651,1650204774.424,"16:12:54,424000",3043,4959,738,5.949,0.07,-0.005,67,2,960,"{'x': -0.0625, 'y': 0, 'z': -0.0625}","{'x': 4.375, 'y': 22.375, 'z': -46.0625}",3
26660,1650204774.503,"16:12:54,503000",3474,7441,1221,2.199,-0.086,-0.033,-42,74,954,"{'x': -1.75, 'y': -0.4375, 'z': -39.5}","{'x': -11.6875, 'y': -12.5, 'z': -47.0625}",3
26651,1650204774.583,"16:12:54,583000",3041,4959,730,5.949,0.07,-0.005,66,2,955,"{'x': 0, 'y': 0.1875, 'z': 0}","{'x': 4.375, 'y': 22.75, 'z': -47}",3
26651,1650204774.759,"16:12:54,759000",3039,4958,722,5.949,0.07,-0.005,66,4,955,"{'x': 0, 'y': -0.0625, 'z': 0.0625}","{'x': 4.75, 'y': 23.1875, 'z': -45.1875}",3
26660,1650204774.839,"16:12:54,839000",3495,7327,1224,2.458,-0.081,-0.011,-34,-95,978,"{'x': -5.0625, 'y': -0.1875, 'z': -52.5625}","{'x': -9.5, 'y': -15.5, 'z': -46.6875}",3
26651,1650204774.919,"16:12:54,919000",3038,4956,738,5.949,0.07,-0.005,65,2,958,"{'x': 0, 'y': 0.125, 'z': 0}","{'x': 5.1875, 'y': 23.1875, 'z': -46.5625}",3
26660,1650204775.004,"16:12:55,004000",3498,7210,1222,2.613,-0.067,-0.013,38,-150,1198,"{'x': -3.875, 'y': 2.125, 'z': -45.8125}","{'x': -8, 'y': -17.375, 'z': -45.75}",3
26651,1650204775.08,"16:12:55,080000",3038,4957,717,5.949,0.07,-0.005,67,2,954,"{'x': 0, 'y': 0, 'z': 0.0625}","{'x': 4.375, 'y': 22.375, 'z': -46.0625}",3
26660,1650204775.16,"16:12:55,160000",3491,7095,1218,2.704,-0.072,-0.04,-30,89,924,"{'x': -13.625, 'y': -4.375, 'z': -31.5625}","{'x': -5.6875, 'y': -19.25, 'z': -45}",3
26651,1650204775.249,"16:12:55,249000",3039,4956,710,5.949,0.07,-0.005,67,3,956,"{'x': 0.0625, 'y': -0.3125, 'z': -0.0625}","{'x': 4, 'y': 23.5625, 'z': -45.1875}",3
26660,1650204775.328,"16:12:55,328000",3486,6984,1137,2.788,-0.072,-0.029,-74,80,1030,"{'x': 7.375, 'y': -0.75, 'z': -15.5}","{'x': -5, 'y': -19.5625, 'z': -45.75}",3
26651,1650204775.406,"16:12:55,406000",3042,4956,726,5.949,0.07,-0.005,65,3,955,"{'x': -0.3125, 'y': 0.125, 'z': 0.0625}","{'x': 4.375, 'y': 23.5625, 'z': -44.75}",3
26660,1650204775.476,"16:12:55,476000",3422,6871,1183,2.813,-0.071,0.002,-89,-76,976,"{'x': 14.875, 'y': -4.375, 'z': -10.1875}","{'x': -3.75, 'y': -18.5, 'z': -47.1875}",3
26651,1650204775.566,"16:12:55,566000",3047,4957,742,5.949,0.07,-0.005,66,1,958,"{'x': 0.125, 'y': -0.3125, 'z': 0.0625}","{'x': 5.1875, 'y': 22.75, 'z': -46.0625}",3
26660,1650204775.651,"16:12:55,651000",3317,6759,1224,2.808,-0.053,-0.007,-36,-39,1014,"{'x': -0.4375, 'y': -15.0625, 'z': 0.4375}","{'x': -4.1875, 'y': -19.25, 'z': -47.1875}",3
26651,1650204775.726,"16:12:55,726000",3044,4958,739,5.949,0.07,-0.005,66,2,956,"{'x': 0.3125, 'y': 0.125, 'z': -0.0625}","{'x': 4.75, 'y': 22.375, 'z': -46.0625}",3
26660,1650204775.806,"16:12:55,806000",3237,6644,1259,2.833,-0.056,-0.014,-34,83,942,"{'x': -12.5, 'y': 2.6875, 'z': -11.75}","{'x': -3.75, 'y': -19.5625, 'z': -45.6875}",3
26651,1650204775.879,"16:12:55,879000",3042,4958,732,5.949,0.07,-0.005,65,3,959,"{'x': -0.125, 'y': -0.0625, 'z': -0.0625}","{'x': 4, 'y': 23.1875, 'z': -45.1875}",3
26660,1650204775.947,"16:12:55,947000",3153,6531,1282,2.858,-0.05,-0.014,-29,8,1059,"{'x': 23.375, 'y': -1.6875, 'z': -21.125}","{'x': -3.0625, 'y': -18.0625, 'z': -46.25}",3
26651,1650204776.032,"16:12:56,032000",3038,4959,761,5.949,0.07,-0.005,67,5,957,"{'x': 0.0625, 'y': -0.4375, 'z': 0.125}","{'x': 4.375, 'y': 22.75, 'z': -45.5625}",3
26651,1650204776.188,"16:12:56,188000",3043,4957,787,5.949,0.07,-0.005,66,2,955,"{'x': 0.0625, 'y': 0, 'z': -0.125}","{'x': 4.375, 'y': 22.375, 'z': -44.75}",3
26660,1650204776.263,"16:12:56,263000",3038,6424,1301,3.039,-0.037,-0.041,10,25,975,"{'x': 13.1875, 'y': 1.625, 'z': -33.6875}","{'x': -0.75, 'y': -21.1875, 'z': -44.5625}",3
26651,1650204776.347,"16:12:56,347000",3045,4955,789,5.949,0.07,-0.005,66,0,958,"{'x': -0.1875, 'y': 0.0625, 'z': 0.0625}","{'x': 4.375, 'y': 22.75, 'z': -47.375}",3
26660,1650204776.413,"16:12:56,413000",2883,6334,1299,3.109,-0.037,-0.039,-42,73,1033,"{'x': -4.875, 'y': -2.125, 'z': -14.8125}","{'x': 0.6875, 'y': -22, 'z': -45.375}",3
26651,1650204776.511,"16:12:56,511000",3041,4957,794,5.949,0.07,-0.005,68,0,955,"{'x': 0.1875, 'y': 0.0625, 'z': 0.125}","{'x': 4.75, 'y': 23.1875, 'z': -45.5625}",3
26651,1650204776.68,"16:12:56,680000",3042,4958,795,5.949,0.07,-0.005,66,3,959,"{'x': 0, 'y': 0, 'z': 0.125}","{'x': 4.375, 'y': 23.5625, 'z': -46.5}",3
26651,1650204776.854,"16:12:56,854000",3044,4960,811,5.949,0.07,-0.005,67,1,957,"{'x': -0.125, 'y': -0.0625, 'z': -0.125}","{'x': 4.75, 'y': 22.75, 'z': -46.0625}",3
26651,1650204777.019,"16:12:57,019000",3049,4957,833,5.949,0.07,-0.005,67,4,955,"{'x': 0, 'y': -0.1875, 'z': 0}","{'x': 4.375, 'y': 23.1875, 'z': -45.1875}",3
